plan_day_id,plan_id,day_number,week_number,is_training_day,focus,session_summary,target_minutes,exercise_filter_tags,nutrition_focus,recovery_focus,created_version
PL0012-D026,PL0012,26,4,false,recovery,walk + mobility + hydration check,15,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0012-D027,PL0012,27,4,false,recovery,walk + mobility + hydration check,15,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0012-D028,PL0012,28,4,false,recovery,walk + mobility + hydration check,15,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D001,PL0013,1,1,true,full_body_strength,breathing + supported strength + walking/mobility,20,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D002,PL0013,2,1,true,cardio_endurance,breathing + supported strength + walking/mobility,20,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D003,PL0013,3,1,true,mobility_core,breathing + supported strength + walking/mobility,20,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D004,PL0013,4,1,true,upper_lower_split,breathing + supported strength + walking/mobility,20,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D005,PL0013,5,1,false,recovery,walk + mobility + hydration check,15,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D006,PL0013,6,1,false,recovery,walk + mobility + hydration check,15,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D007,PL0013,7,1,false,recovery,walk + mobility + hydration check,15,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D008,PL0013,8,2,true,mobility_core,breathing + supported strength + walking/mobility,20,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D009,PL0013,9,2,true,upper_lower_split,breathing + supported strength + walking/mobility,20,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D010,PL0013,10,2,true,skill_practice,breathing + supported strength + walking/mobility,20,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D011,PL0013,11,2,true,full_body_strength,breathing + supported strength + walking/mobility,20,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D012,PL0013,12,2,false,recovery,walk + mobility + hydration check,15,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D013,PL0013,13,2,false,recovery,walk + mobility + hydration check,15,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D014,PL0013,14,2,false,recovery,walk + mobility + hydration check,15,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D015,PL0013,15,3,true,skill_practice,breathing + supported strength + walking/mobility,20,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D016,PL0013,16,3,true,full_body_strength,breathing + supported strength + walking/mobility,20,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D017,PL0013,17,3,true,cardio_endurance,breathing + supported strength + walking/mobility,20,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D018,PL0013,18,3,true,mobility_core,breathing + supported strength + walking/mobility,20,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D019,PL0013,19,3,false,recovery,walk + mobility + hydration check,15,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D020,PL0013,20,3,false,recovery,walk + mobility + hydration check,15,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D021,PL0013,21,3,false,recovery,walk + mobility + hydration check,15,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D022,PL0013,22,4,true,cardio_endurance,breathing + supported strength + walking/mobility,20,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D023,PL0013,23,4,true,mobility_core,breathing + supported strength + walking/mobility,20,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D024,PL0013,24,4,true,upper_lower_split,breathing + supported strength + walking/mobility,20,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D025,PL0013,25,4,true,skill_practice,breathing + supported strength + walking/mobility,20,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D026,PL0013,26,4,false,recovery,walk + mobility + hydration check,15,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D027,PL0013,27,4,false,recovery,walk + mobility + hydration check,15,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0013-D028,PL0013,28,4,false,recovery,walk + mobility + hydration check,15,pregnancy_health;pregnant_woman;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D001,PL0014,1,1,true,full_body_strength,"full_body_strength session with warm-up, main work, and cool-down",30,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D002,PL0014,2,1,true,cardio_endurance,"cardio_endurance session with warm-up, main work, and cool-down",30,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D003,PL0014,3,1,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",30,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D004,PL0014,4,1,false,recovery,walk + mobility + hydration check,15,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D005,PL0014,5,1,false,recovery,walk + mobility + hydration check,15,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D006,PL0014,6,1,false,recovery,walk + mobility + hydration check,15,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D007,PL0014,7,1,false,recovery,walk + mobility + hydration check,15,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D008,PL0014,8,2,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",30,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D009,PL0014,9,2,true,upper_lower_split,"upper_lower_split session with warm-up, main work, and cool-down",30,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D010,PL0014,10,2,true,skill_practice,"skill_practice session with warm-up, main work, and cool-down",30,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D011,PL0014,11,2,false,recovery,walk + mobility + hydration check,15,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D012,PL0014,12,2,false,recovery,walk + mobility + hydration check,15,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D013,PL0014,13,2,false,recovery,walk + mobility + hydration check,15,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D014,PL0014,14,2,false,recovery,walk + mobility + hydration check,15,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D015,PL0014,15,3,true,skill_practice,"skill_practice session with warm-up, main work, and cool-down",30,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D016,PL0014,16,3,true,full_body_strength,"full_body_strength session with warm-up, main work, and cool-down",30,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D017,PL0014,17,3,true,cardio_endurance,"cardio_endurance session with warm-up, main work, and cool-down",30,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D018,PL0014,18,3,false,recovery,walk + mobility + hydration check,15,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D019,PL0014,19,3,false,recovery,walk + mobility + hydration check,15,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D020,PL0014,20,3,false,recovery,walk + mobility + hydration check,15,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D021,PL0014,21,3,false,recovery,walk + mobility + hydration check,15,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D022,PL0014,22,4,true,cardio_endurance,"cardio_endurance session with warm-up, main work, and cool-down",30,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D023,PL0014,23,4,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",30,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D024,PL0014,24,4,true,upper_lower_split,"upper_lower_split session with warm-up, main work, and cool-down",30,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D025,PL0014,25,4,false,recovery,walk + mobility + hydration check,15,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D026,PL0014,26,4,false,recovery,walk + mobility + hydration check,15,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D027,PL0014,27,4,false,recovery,walk + mobility + hydration check,15,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D028,PL0014,28,4,false,recovery,walk + mobility + hydration check,15,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D029,PL0014,29,5,true,upper_lower_split,"upper_lower_split session with warm-up, main work, and cool-down",30,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D030,PL0014,30,5,true,skill_practice,"skill_practice session with warm-up, main work, and cool-down",30,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D031,PL0014,31,5,true,full_body_strength,"full_body_strength session with warm-up, main work, and cool-down",30,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D032,PL0014,32,5,false,recovery,walk + mobility + hydration check,15,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D033,PL0014,33,5,false,recovery,walk + mobility + hydration check,15,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D034,PL0014,34,5,false,recovery,walk + mobility + hydration check,15,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0014-D035,PL0014,35,5,false,recovery,walk + mobility + hydration check,15,postpartum_recovery;postpartum_parent;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
